"property_id","price"
"b143c8ca6d334f6a73c3f2a0",438705068.048718
"ab388cb4fa511968783bafee",658681438.601797
"6a4f08cd04d558a56af732d9",520024054.14018
"7216c895aa047c4f405c4941",569825950.611463
"a493488dcd906dc74cf8a604",657400260.168445
"7844b0b2bc65dced90a355c6",601222251.742787
"c1976383069b6b82ab29d092",491526045.586884
"e5cfd99e2308b7b73581dbdc",663350480.131536
"c18c2ea88f4ac53970b53d2c",597592954.860558
"842c9f0e4edf1e5a672ce15e",751818575.954317
"7dd1e46dcbddc6bf5ef694de",557837225.223728
"6cc4f32b39180bd1ec7e117b",751968618.984328
"79e643789a85dc4ffad49a25",872468918.485734
"b3402a9173d289d6db78e09d",859157659.733907
"a446507813234e358db8b573",549465580.478625
"c8ef57ddfb35061d1876f94e",714616021.434716
"360be0df2c003005e3db080e",1017989563.05154
"9ab245a4c91877cb7a8661ce",1077487997.10549
"a57a34c7486e7a40e8deb316",810448229.287732
"ceba7d0f56f6cb03538962fb",799106268.741589
"d5475993f9db58c3e4baf7a3",864291386.789033
"d37a1dda09e30da13ff5bfc3",777549951.605312
"68a8b8d077a8232723bf37e9",811671250.055502
"e1eea7716ca6490b7640717a",781595363.093353
"4ae6d75b10848d259ecba576",784225781.695708
"17afbce5c0b56732abbea936",859633502.866308
"84a2673eccd3cf3bd7fd3eb0",1025512504.33582
"f2f4e6cbafe527b155707f01",865950193.225075
"de2e3a592cda5b76c9573c5c",978604546.495497
"fac651cf404a58f24dc7d286",1089276079.59678
"e6f312a0877af26b69855a3d",952766221.672931
"333a643c623a9bc75f3a40f2",1090849741.58492
"64593641e470908ef23b46cb",805028196.950202
"ce9f2f0071be658ae75ca6f9",1072110833.00793
"9ab385e399a4673732b6a799",901952403.489959
"3429c774b736cefc051e2c55",706254483.721932
"a51ad0372758b2bbfe73f8fd",705613235.415178
"8c801a266256e3fbabe7e3d2",690652568.886499
"ca2f81b8fb6fda20aefb0ccb",874066818.38145
"3c1b1f86087f9b99380e387c",788150467.342258
"b0cad5d612954b8cab18101c",877933094.882356
"7eb991f4c69215377e4dac8f",904961928.599821
"0d130b8bea4321300396fa34",954615557.087068
"8dfa059401e1dca80ae65ae1",874760312.808496
"3e3f264cd0ac7a65ed2349a2",933729567.826781
"112dce80bf512f3f24391d23",597592954.860558
"ff25ded6333278149f8fb68f",973883968.021382
"d555b82c192794e87e9d536f",947910759.006837
"a787382d96ef9fce8f27bc70",965879714.728317
"8c3aa295f7bcfd9a43eb2037",1052548887.2107
"13ac95652fb3cf6c43dafc66",472183272.116261
"42fc6a80b882c32f6264ac10",470959005.927049
"1e9c53e09220d689a0210ab9",637678114.195773
"3348706086aa3db5c92259c3",695464247.019129
"66d402a9b7d05f29282ddb00",619880017.691987
"cf88be51d6f31c10e5868ff7",411238896.219445
"30b3f38716be209a894b0942",621190399.524097
"0a5908a92d0ba3e36f54b1f3",674745646.348228
"dd206b6ea2d7f6555109ea39",613765574.941553
"c641febd8bc2ece3e4d2d8b6",764714433.78932
"c11fdc02a288af0572a2bca1",872711267.44931
"35dc60a65969b264ab283d6d",787608089.265024
"d9cb0f637cd4feaaaf8a21c0",906019286.118002
"7e8dfae9a5f1faf8afa706f7",634218602.692283
"a280fe7610c254b935c9dcfc",466965367.41369
"85524880fdc4e4daf90e96fd",442926860.871985
"f361109d06f6609c16724b39",544493377.925067
"3f6b2f0c0876c21755369cb6",546265743.518401
"de26819064a290ce78d8fcc1",771672559.184101
"91be1260a84ab7fa3521c495",770451059.382792
"18c8dc4549d38c918af2972e",844895306.858804
"782b0fb8641849c2c34291e6",477181948.139321
"54933f8b33a4fd6f031ed5be",769695972.88225
"953176c9a901b4f61c030432",806542077.62453
"357e2add3d68167a4f3ce15e",741892686.01774
"90332d50e91925eb9b614bef",748777745.114554
"11723d1d472bf1a3fdd8b72c",854118789.51042
"01f8b6799e2910f7769db175",894319439.901053
"a0d5001f7dd42d7f0c91d2a9",691798942.243395
"d4439c35bcb88e1490916c67",821442566.550035
"4a73dad0ff8a5262e8b07c4b",1057149478.94284
"3dd8085a65f24b497ea59557",961397536.237552
"39ef085809bc80e32e7b6af6",793170574.81143
"b98ee16e8fd7d1c75a9da13c",878439595.702516
"16deb26bf740fa61e258f545",907505064.687916
"732a3bd457d7798e1fd892f6",636212321.123622
"1376058cb128a1c7729cd2e9",808647011.675285
"cac7e7c3e13af91bdc7107e8",973751054.130709
"9f3dfa6e1422f6aeac527c61",554133391.795149
"4dd3d1288ccb66ee4fb9c097",1076741460.69556
"15fb97d6a43731d61e95d004",658849268.014214
"dac29573163315edf99e0e7a",583249678.002347
"b93f2864087d41c3c92d43c3",875457102.925471
"cd4656aed92f5c0a0b6b7c0c",875457102.925471
"556210496090b42ac10cf1b8",1094115061.73352
"762979729fb21e56a32ed14e",1094115061.73352
"ea935b76abe664d5e2c4736f",544493377.925067
"40e9ef1e7c6749b7a8d04ea9",616733404.827541
"058265732a484ac8d5497f5c",699448215.817522
"6f52ea8340cdd283f9a79720",621701759.967147
"cafe7c1ee67458e05c84d5fb",546265743.518401
"3f45ed2f08a2b03b738fbb5e",644771812.988707
"f203b18854b75c4564d7a17d",781497114.010172
"d5333f639d11bc3ab073ed72",616059354.141434
"c14f644116669a160446a945",483839246.852999
"de585856ff546e00a5a4672e",630633573.666457
"7a80663cae7c191b5d025fa0",646239036.98083
"71f80198e68fbba902650b1a",481340318.404624
"f3523e0626df8cea803ead0f",609408000.133474
"619abd5f978b1573761be86d",708437595.809912
"17a2323b855e93533a9f09f2",700889373.14126
"38e8630f2c05ea38e2257c21",681741610.627973
"1e3798d739f85ee0e5a314ca",693713708.924071
"46d0544f411bbfb6b452858c",721368398.19442
"605e7a71eecb13b23ffca0c1",656790984.465747
"7515b37b7ae7c62f3dafbe7d",713915416.285672
"28be121ada9c9303be802474",688611158.375285
"331d54f8a1bd3dabce73d6d9",783868583.805118
"22d167639ccaace593dffa31",568435371.431217
"36cd68fc3ffab79fcaa340ab",715522754.740139
"db924733e88c361cdfab874a",768068756.06953
"64eea2e9a13a8edfe8ac7027",955087258.137847
"97fe6eeed892111bfa20255b",740329270.652727
"b54e6757829ac95e2076d954",577461475.82979
"dd59b8122458557041903207",793551926.438073
"b35c58fc1c05a77433025318",1046327773.60345
"c41964afa164d8b75f8dbe92",745733634.679491
"96b3ea80cce599b68f96f86e",625963103.77686
"a4bc87ad4f1ad97c0a63d843",960617773.127164
"16e62269e6aa2ea052d05f71",930500839.882584
"518b37b51f824fa0fb5075d3",866395087.84297
"e083d83369cbc93fb94842a1",921026418.499055
"57deff02895d5286eda10d89",861193236.788521
"7ed35835fbe694bc237abe38",876587383.994773
"b48efa9ddf36e85164354f26",967984817.999686
"5910c9b29a1025bada93a5e1",969487384.268686
"10a650e8cb5425c97f08f68a",830507451.984233
"9e0feca2ec3043ae6f840631",960479188.634386
"35ce37bbecac6b164fa21e6c",816252780.312292
"c4955010d066e013812a85ea",963123060.33848
"d5a83c31bec18d1c3eb9af7d",881659031.037395
"70217bd08583854329722821",864335363.039097
"28e748e7aa0a447731e06706",782857254.170753
"27929c0a3e0fd2d6d2969e03",746024004.303666
"5c5ea0d8bae75e0a5c88414f",864569228.808165
"2233f50cf7b04791cf1ddeaa",840153699.96606
"bf430621f17dcaf17fb91ac7",719204832.016548
"d8dc9de06461e0220bc55906",851856103.571786
"d988975f8c4e6ee8fd8dc1e1",902086447.065326
"bab884e0f99df269805e83a4",920028261.43347
"8fa9b20af1508af7a01e2267",976336255.79908
"b6f195d44ddbe10b78b97191",596719650.505208
"2ab0eeac4a228d5769fb4365",477792469.743857
"347a4deda03bfdde6d1c163d",556626009.88665
"17230f18b30b94606fea047d",434274114.48547
"eab4ae491bbbe7b8ab107229",770155795.115478
"07c753474a847bf2bccd55b7",734868707.884934
"b7ce05400f0261743073e072",757799505.759235
"4a33d213841d2af537aa967a",763117897.845177
"04eb0b590ce7483c615b043b",854787253.142816
"a01a51af09a3dc387a18b58c",549592887.474488
"270b930a9e22d5016ffa4019",1075962197.4747
"5ed1320fe84a518e267ff537",1070559567.35451
"f04b574dc221473cfd616e22",694180918.333407
"6f7e390aa6135019dc5a828f",796220249.431018
"776d4a19fb3852fe6dcd3ddb",534517783.087347
"b7f164b79658952248866c34",777493065.649899
"aafeff5826516e363471e439",551500130.935386
"eba6a2b80a17a846ae560ece",493313805.860498
"90e62f8656ae504bf6175e0d",604675571.01212
"dc4331d09a1e36baaa6bde53",621984266.636157
"372d67ccb9d251e290891f0a",493166814.253075
"a7801c67a0ddd71c50ba38d3",493166814.253075
"e4d6b81f169cab8ea0244d75",530970535.249774
"cd5c6655243a4be0912bc92a",810448229.287732
"f7a7281a19733251134364fc",850013601.048856
"a716ec25a219961fbe90f367",865950193.225075
"8bd45966c16d4eafb49ee2a2",931642323.413372
"baabbdaa5e8f69fc90d303c1",1091050636.48214
"8bed46960db1b2a7954ffbcb",892931130.460471
"dbc123f9502159d660f375ca",1142325234.47106
"a4683facc81ccda10e9ae388",1072110833.00793
"3a576586fa1aac85c2ffb75b",1110279826.04126
"b1fb98d0ba25b21c6647d423",1041923467.22531
"97fa4be3ed93c37c048f507c",689618402.826761
"cf184cc576effe39c0f857b8",497054846.054781
"784f67fcb2d009d352740ed1",494054460.39561
"f4d6ce332121f814aa663fca",607885684.625972
"c87ae84ef029febca1e633e8",631726719.136084
"e876c6fd9c161861fb92ad5a",1048782309.58135
"9047c4764f2c6b1a10b87e99",1001506569.93271
"234c94e9a248ae57bb5a0771",514100496.330362
"a49c2976ca4f24f3a6b622e3",614554277.461946
"ffc171cf73514bed077339a6",530941399.30348
"fba83f5feea2522888377066",477944196.173637
"1a593800d5785ecc36c25ead",790537732.811589
"ab157c9601861dc387a91b82",786707573.841937
"f87f8003f15b0fbc12609514",545638536.587291
"f44d035ea2b15b2c69d4da50",877198576.080698
"fc815b59cce7934f816f0502",812141810.991471
"32915b77ca68000ba9eed6d8",464134526.396832
"cb083fa7ff634f424a351840",701167640.743377
"4f3c7b9bc78f882f858b3d3a",456561711.520579
"53d33316e237830ad463a26b",570187707.908736
"f5d852e25d51377686c43bc8",738524024.943577
"64731b6eaf4fd2bb6c155013",682503355.300603
"dad7e45e4706ab2564ef9cf1",479253052.784145
"255914e9b13ad94efa6ed365",619348194.721806
"5a8950a64b4aea4ac13dad45",1051400232.60017
"70f51b4abf26651111305b1b",865269137.620401
"8919ca18fff7571002e440ec",891633290.698353
"f776a4e0c8c82b3d29756b34",1094115061.73352
"7ea4af39a7e577ffbd600f0d",842251192.686539
"45fc0d46c7a4df7ff6976fce",793201291.926006
"7cdcecc706fc7c79cce45b20",894057731.771653
"3503f56e09e639be4762ff2d",900539655.589311
"f70ac0d227db6f5333aa821e",592922946.757837
"20db610da64f80afc1621b12",461286303.283658
"c80ef212c870e2f20ed2234a",763675105.618474
"7dc68d5cac1b7fcdab35586e",515958377.64627
"a478fb93a131fee4119bb9f9",976526268.387731
"7749b2b534213ec7b536372b",839105011.329027
"43e59f5312e304fc21c1e052",991584029.839237
"82a7920524816f3db7f5a4ca",916972396.703479
"1a7e331d9ff88ae5efafa8ea",791900801.277682
"a57350d4c79a415137281cb7",498517205.378501
"f3a6132006d54d0e22a17e84",765190785.919262
"14caab87a129f51b2b70508e",785744992.890048
"ba2423d79744d763aa3744f8",804176441.939971
"1caac10c1121a795a172889b",1027590777.93022
"40768729f2697b87ed6519d1",723856695.814741
"843234d3c6c20bb60a17fbee",881895961.786917
"cd2e4dff930a1c7a1a569992",718962960.926544
"5a6eab133b7e95155f6a9012",638309788.496094
"5bba6c40aeb129c433d2c58e",893919672.607907
"ad3c644b506498127c7beef1",827667626.050656
"a379656c49f4cb1cfc5b3f03",448987500.913463
"998c1a6ace613d8a7468ba5c",704003362.268566
"dd610d7ece83bb02dcd7a22f",635944273.07844
"539467d04a2b3e78c592b11b",480273077.213952
"e40fe4ac43cabe82c03dda59",610857806.016137
"5561eab714583013b422e7d4",601222251.742787
"d9110b2b5b1c02766da9e24e",854818496.811579
"c72cf05b93b9c290c063b08b",810642937.577078
"d71cc157c0c43935989009f5",775362029.793191
"4199eaa19ddf8ac436bb2ba3",859157659.733907
"d23d12bd86def2657038a481",850013601.048856
"ca438e13d8aa6285858da0aa",1025512504.33582
"a173eb804f4bcf6bfe889417",865950193.225075
"9b3677d498c2ccf69c756ec7",1094115061.73352
"f8c787390e4c6d2e99fc7c3d",677487258.301288
"a188aa896d1b4520ccd6b65f",584992164.830295
"9fa39c9eb4b10a20dda6c3c2",739033212.267695
"7bc9022fa1eadbd9ab39acd9",641069779.205788
"46f0731f62232b32eb733dc3",692010981.14338
"b6767d1e329ff5e28c42f632",660158363.016208
"abde4b06769fcb1d5577fa7f",705613235.415178
"1496d159d31717ce254f67a7",431186013.333265
"1470749d0d2551a93827e441",717912126.824213
"3ac517f74dbf8cdc8feadfe8",710486931.205891
"fc6616c62030a53d2aa46b12",953710749.173612
"8497f34947cb4c0ff18a0eaa",773782698.39873
"3b2936127f5a4684a1d3de22",881810756.357392
"dab58562904cd13a93d913e1",833764247.514971
"69d1e47b6bdc57512f1838a5",959840623.43291
"23c7f9a0534a4ae6a24e38a6",847674772.829967
"640e9fe41fb79ecba89d8951",892766454.031097
"31f6a25d56f3bb36386d07ae",838301398.467928
"bfb30ae71cdca27f5a5494c6",1006790549.00602
"baacf0dbd690644d74f3a929",669544918.732409
"cdcb874d2e62220d12230632",964072674.164198
"1421bdbd9cf7572b799b732c",968032359.629886
"ee9e5adab1455d38edfcaa6e",904588357.37321
"1fae43a9450fae02919962b9",875628978.808376
"5f9ee280509afd55d24f39b7",703185462.785073
"82902f2082dd405ab538ff58",763237879.924149
"eae52c81f779a61f57cb5b58",999160472.884646
"4ec0aee1b202642d2739068b",773129211.315101
"f4c6c3210a3c2eb935c6d5bb",1023521308.09634
"14a14706d405569501327924",720910434.836581
"146a5a4f3d111dc7b955ce42",876957483.397357
"99bdce7cdea643b0442976f5",872583876.871425
"733c7cdfd50db77066a67140",807304152.66695
"de328410e22767c66d919423",782749713.68166
"d0116b53467b3081664fb268",1016965370.58882
"dc722ea5c4d62773f9fb6bbc",628295739.751506
"e84605e3aadd50b064c8eac3",1084465199.85809
"31a3719e57ab1425e7267fad",654057098.96289
"34993717af3f861b9735df6e",723200307.153513
"543822711986a454cfd764e3",914481259.079944
"5bbc4ff9cc3ddacb39469e27",1029677244.45877
"d7ced905983af0800c19b7fe",834490165.262207
"02d5bac2567ee9e19041ad42",926289547.115317
"f4897a8a0a911a2acfb8e8c7",865950193.225075
"4ba19ab08d1fe7f72d0dd37a",873520052.785526
"b7c07f8afe037d55bddb8e41",613386266.519142
"40b20b5a3a986802d64f7675",701897092.553275
"01fb5931cb55f5308382818e",977180829.562556
"7cd0c7174b957df1f004fc88",866828427.964875
"ca13bacbf6dc8d1b09fe4c67",709723150.299757
"0ed0dc77661be57aab63bc83",604308741.537625
"d03558acc19951a882bd568b",452165403.605368
"b8cca0d70fb46f3a31473e98",914945315.599241
"f665a58fa8eda69547c1a159",920106628.449527
"8aa5ae4637ba83e672cd3ab9",753958511.646007
"a6da1996f66e545041d920d6",994904063.938528
"b828609eff041a68fa243a12",789005024.819241
"3f39a260b81dd7de1dff2b31",590591912.538714
"40fd167916ff071afdc44792",1059379442.36328
"6ca31945172976c3a11732c6",1106333834.1316
"1437d1f1601d26a3dca7594f",714993758.196395
"ebab054e5f256bf4e382002a",1094115061.73352
"0838d0df248d723da4e25ea9",772082851.642861
"7a134e45b9ebe710c6c6efe6",858262930.778769
"6e9c7f27d6b89c5f9696fae6",658681438.601797
"bd12c705950c46e679c34bf6",892931130.460471
"fa2c1092f17ce021964f8953",898104295.972115
"e3202b635974f7a3367c0ff9",859157659.733907
"49bdf0f970af03d83a57dcff",834490165.262207
"91af29fa680d8033188ffc39",686814416.074457
"cb626b981c0997d254388e76",480273077.213952
"155a8e4186d1626fdda4d0ee",832557591.08162
"d337476c2cfa780518523a6b",485697061.844065
"7c3ea8523ece273991a190da",842739914.914088
"674c02227165e1c7189c54e4",904951609.905951
"17056748001fd65cb961b384",862678869.51236
"f56bca5bebfc765162c8cae0",810700375.553572
"5f4b0ec9c7452b888b33c3e8",467466938.328493
"13dbc077e552640736267a49",424312842.100939
"cb645955c851790e83e696a7",893594492.03134
"649cca8c83352caf7442f20a",634169550.906169
"fc8836e71725949c5f3fa7f7",1059202175.73181
"4f431d80287051ca323f2c08",658433304.159044
"42defcc69fa22e4c858f3c24",877650548.074644
"291a2f9022933c9d81311e81",877650548.074644
"d48a061a2040d851937413aa",813623616.684936
"55d2ad80322427ee3426dceb",1002287112.10242
"8c41bfacbc1a6ab831b26fa8",877650548.074644
"c7214222fefdd8d2ad7f8f8f",952458533.813945
"b3d9a095c9c73004643c9e78",1064904234.90075
"d49aeae19e13909e75dda2b6",984168935.293871
"dd10dcc52d2549df85f2a8ec",771286199.06855
"6732b448d2e4f32679f235ad",1053115561.80172
"f08a5c2992cfee4c0910f68c",877650548.074644
"e3a62f080c25f404ca995e06",637138184.078784
"7634d584c3042533942e2dc0",835828409.817631
"ae58dee872922a9c678dbfcc",959296198.65261
"5ec01e911785dbd5b49b166c",613649810.403979
"9bc12d9c9ad95064412c3413",988099780.053705
"7acdaa0cee1ee62e15f4490b",721522357.941551
"d76d5b14d0acc5295b8057e2",809779565.127677
"32f3364ac1fabdd13db1cfe5",528057045.453417
"8cab957b322f1aba06bae4ad",657134899.345802
"e3dc8b417819e9afe3fc7d0d",547836585.694382
"c71fbecd8f7310c201adbf40",590850101.125603
"54c9bffcdc46819f67e4b3d1",865532633.57681
"4d94a2295f612b96264a0db8",723200307.153513
"874f4a836cb74be301e068cd",946318491.804212
"a18925f908acda4171bfbe36",968321392.798562
"a587c7419568288d68c46feb",805801751.97974
"19994da77ce4f2db3efe6660",616578567.018178
"9c4dece6127f1f3f3bc1e0f7",476035783.768644
"09c28a830f8093802384071c",620624916.317908
"5766f7cfab59c920081e3046",476035783.768644
"964b7d9de17c1ce396fb83fd",482768538.017329
"44f77a86369d6607753adc09",683906011.477472
"7f25471be85adf0baeb8ebbc",512956439.458746
"6859481703fb0cb34c1e564d",519313842.719672
"7ba0c14dce0cb09ef5735d9f",669077506.113281
"62cd6a29e98a5b7a5ad38050",778067243.241
"9c6d7e6260e4fe83d43706d4",659124162.063435
"5dbcb55dbba823dc31b041f6",933729567.826781
"85abc5c0353c5b678f087824",642966177.528148
"56dd1bc39664f8e9f316851b",875688506.91976
"b23341faa7307d9d6009c6d8",719484684.884738
"2af941adae2e8dfd66542055",744559229.391777
"268f887f25d416dcd3c0c9c2",924215803.840675
"9ddc7272fe43f07035d3da63",1068593329.25601
"4002635ca8b087877ad22d5b",991221069.66527
"b515b1caa608ff42574e5a06",794716318.273143
"710542343cece039a279dbee",838676379.590126
"187a143dbd6d4bd81d6d9c32",668811870.982406
"26db92c003c8e67d92d88aaf",1093443863.32571
"641ac8f4f60ae2b9cf6add93",723647715.015869
"784714647351cb6745c867b1",722695062.35024
"5fcf1e2ab4edf13ec844decf",842251192.686539
"2575d932e98c421bbb38b267",808352024.600734
"af9d2f5f62bf74a7fa9c74f4",641228069.219009
"4db8d529af9f718e6d81a85d",480273077.213952
"9a3368605e5f563e29182f3b",767239950.475007
"5ff696d8369101b6dc60e2ed",462310991.655223
"95ade3ab8dc04237acd6441a",434130117.897887
"607ed21e896eb5ffb50d5ead",541389741.302277
"40d9a852bbed67a6036c6d8b",541364016.203632
"97badba651a94721af5df3f0",775362029.793191
"b2f089146c30929c4836f0fb",566878663.192167
"936307e2f478c3ff7b9652e3",619485876.449937
"b6d5cb459999de084965e993",892921889.672092
"aeb66f808982c6308d891f55",455011569.179586
"cf8418c60f4e54dfa09b1e6e",570772536.202474
"1dcf71e8fbfef2c6534576df",811671250.055502
"c78b16f05ef58855da0d4f2f",452046941.978541
"19ecf1fc86396ada203c2a19",522567149.618382
"985fc7ab5aabf1831ce3d298",856309183.726235
"8aaeae6bcfcee5ad928ce28d",917137287.611649
"1a93cae134c79a43b13ce656",859157659.733907
"ffad647e8ee35eaea6378fb6",816733164.546479
"c21a3eaa136ef8a912ce7b74",859172349.497692
"fabe0f299a4e4bc6f51d54b9",776171038.827603
"5af99278b1091dca9b0b0332",634169550.906169
"3f0c845deec1c24472a35efd",991218540.413158
"c10f25fd39dd36287a6cde73",1059202175.73181
"f37d31c512866b575780c4b7",1072110833.00793
"5d34f871e5a5cb3a655a0b13",658433304.159044
"95bb852a958d7b16fd676e3c",1053115561.80172
"24857a7a80d5f13a52eeb054",810142840.754731
"f9796e9d13fe1becef435e54",1218122545.83109
"1c2739878e452a340a4e8972",961387601.935056
"698f3f1929a2dbbc69865b65",768435863.437955
"bc230105784ca8640e499ca2",590591912.538714
"622fdba953206a65224f2c82",596514423.81881
"6765fc17d98c08142d3d7757",813121336.182735
"6f35fcba4ffd6a58bce85892",483239255.795966
"d8654c08e95b39e3b4891cd9",781958044.253778
"33305df46dc2186c7e3f727e",810700375.553572
"0cec193a20d720af010383b1",772082851.642861
"734efe04fa6b326ae1d072e8",478445555.230236
"69190139558b2ef3eface18d",486817518.91573
"bb084299ad23f245d7cc5b69",771672559.184101
"d4c7b3372d70b898b167b92a",816733164.546479
"4a119b1bbf04b4bd6051c5b1",810448229.287732
"f844345b6224bc76bc3c6f91",646761664.873918
"052505ca8210e5e651fc0b63",853226119.3688
"5731cdf8cac0b8371d786c90",920106628.449527
"594d8d78af90086bf8cdf09c",547029681.510074
"fcaddcc78938f3a234dd2d3f",633697292.515478
"1574958978c9b5d23d9521b5",708179043.889343
"55902baa0ece72e2e8c869d6",818303721.398699
"46161effff173111bb6c3a32",778629515.062915
"b3fcd9cbfd485e4e1da6c89c",618915838.688163
"213ddc1761cd6b018349786a",685664427.555387
"be3b1df5f008636e14bec3fe",824019520.575364
"dd27922be5b6f730f8b4e058",517100574.95409
"cd2aeb1b2649ef421102def7",846522851.062738
"a226b4af016a772dc7e39ac8",522248148.225951
"dcef5b332fd31d0ed8d754f3",638585863.682315
"481492907baba4574d4a6f35",859157659.733907
"10e5e54ab66b58b3f41ec381",733632465.053822
"d48866a153ea0fd23a858cd6",572422796.251085
"d273a2075d28e343a657d9de",962570988.092405
"90a711f776d53cf654614649",892317414.503113
"f87c76eb5071c5b309e3ac3a",639965674.17993
"74df03749e60c216a3e1292f",595188169.999356
"03a84af05df0f577e09d60c1",785191337.997833
"78682041182f01ee4db04e8e",892931130.460471
"25c76b5a1da0c2d8158b3732",829501623.420506
"af8f09175265e1546200ff86",482091687.613142
"c8d4ffb290aa9cea002e8d67",654178422.105897
"cb89ad8156c3428ac80a4db3",752674766.934834
"7602cb1e6fef087d8ee81aac",633771223.405306
"00c75d59ed4777481a50cbd3",699956792.796801
"fd36cffb856c2a14982a5fa9",714263704.103905
"06ccfa37fa6b011ac38422de",432583259.763094
"257b533b6a66b40d0f097c55",678582704.795122
"736eef4bb36681acbcc3c41b",633808578.952417
"e1a4437b17f7bec650d8cd97",416990503.012828
"ecabfcb8ce9bb47ec3089c7e",416990503.012828
"a5a46af0c9fb5c0a03855660",1050447230.56288
"920b50f4355cd2674ceee068",740218169.811872
"410e5af026805ec8088f2e71",905890560.721042
"efa0c01632d13ab59f629ab1",529113534.122782
"5965d19a68a8414b0419bc68",798873290.511729
"64955a117f2d9264eb59fa82",980579736.125797
"8cd46b5c9cbd056d3712f155",768435863.437955
"65f736c3fee3d14c31a57d1f",784743567.795383
"66e9c614882d58c022de7a2c",920106628.449527
"8c787c1e6161b18601e6d7de",481406271.178381
"29a115ba5b198689fce5f93b",495533578.75004
"de8ee990e70c8e5ad167dc89",623172983.260803
"0b65098a19c2fc1caa6577ed",859157659.733907
"70ea0403b722a1dae1ff9b18",816733164.546479
"5c77e242474e477513b60ad8",623193454.89571
"1655a92b20740a11a5889519",612628301.491502
"1709b1446b20b21482dd2d36",1025512504.33582
"e5dba7fa0cfb81488b0c331e",639857387.706215
"d09dc3a3270073e5f1cb353c",810448229.287732
"368e740cb71b9175fe5b7b6a",810700375.553572
"b8a8ad4c0215077d3e5aa472",1041637857.74406
"1f4a78e094987ce29f054fb8",482225901.496495
"aae3a99ac764b8e9bfc562cf",747026895.91338
"a63ecc5539e8725af4128cb5",787622809.807553
"a29e18f37ded2e901181d7d2",846490899.612601
"14ead7469d05e5eacce6a575",720008609.335523
